id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
981821642438918460,Lakefront Renovated Upstairs Duplex with King Beds,29223219,Macey,,78734,30.3806856,-97.9585733,Entire home/apt,176,2,17,2024-05-19,1.90,3,253,17,
981853647260879977,Small Charming Cabin on the Lake w ski boat,35135502,Lisa,,78733,30.340086918508703,-97.84636829048395,Entire home/apt,191,2,5,2024-06-16,0.63,1,265,5,
981865698721707157,Cozy winter hideaway!,241933317,Chris,,78732,30.3950655,-97.8784527,Entire home/apt,98,2,2,2023-11-05,0.25,1,270,2,
981889317120319918,5 STAR BIG Group FUN ~BACH / Family Trip,105211915,Augustine,,78748,30.156382305555784,-97.8040014658301,Entire home/apt,364,2,18,2024-06-01,2.13,2,249,18,
981954021205999698,East Austin Cozy Corner,434554668,Joel,,78722,30.289320440782234,-97.7109038950201,Entire home/apt,118,2,35,2024-06-12,3.89,1,49,35,
981981129828769822,Downstairs Duplex on Lake w/ King Bed & Huge Patio,29223219,Macey,,78734,30.3806856,-97.9585733,Entire home/apt,130,2,15,2024-06-02,1.72,3,269,15,
982030291515607405,2B3B+Studio: Great yard+deck mins to downtown,7154893,Salvador,,78704,30.229575633210338,-97.78118657247666,Entire home/apt,,1,7,2024-05-20,0.82,1,0,7,
982199187558851798,"Home Away From Home, Minutes to DT ATX and More",94428466,Gilberto,,78747,30.154417,-97.7447425,Entire home/apt,200,2,15,2024-06-09,1.72,1,21,15,
982416158387071813,Centrally Located Austin Studio,80147344,Michelle,,78752,30.332105772333804,-97.69998322121282,Entire home/apt,160,1,0,,,3,210,0,
982525062564319460,Luxury getaway in Austin,157716180,Igor,,78758,30.397672634199882,-97.72514803153338,Entire home/apt,,1,5,2023-12-08,0.57,7,0,5,
982576074233196335,"Walk to Barton Springs, SoCo - 2/1 Retreat",41942067,Meg,,78704,30.254358460028854,-97.7554003905453,Entire home/apt,144,2,12,2024-06-03,1.41,1,74,12,
982597896806042181,Relaxing East Side Retreat - 2br,133708001,Ana,,78721,30.27074,-97.68008,Entire home/apt,120,8,0,,,1,107,0,
982615810935325657,Very Spacious - Luxury High End Home - Sleeps 15,203854662,Trent,,78724,30.262634977648574,-97.58903245418706,Entire home/apt,211,1,16,2024-05-24,1.78,6,250,16,
982629413399925202,5 mins to DT! Luxe In-Law Suite & Patio w/HOT TUB!,21328036,Alexandra & Landis,,78741,30.24547151088794,-97.7328429337241,Private room,265,2,14,2024-05-26,1.65,1,47,14,
982652100299392212,Cozy room C,49424048,Teng111@Yahoo.Com,,78745,30.2018328,-97.80424029999999,Private room,50,1,5,2023-10-16,0.55,3,134,5,
982699626739359654,Charming Home in East Austin - Dedicated Workspace,4853574,Shoaib,,78723,30.30347824685384,-97.673139091969,Entire home/apt,,3,2,2023-12-20,0.25,1,0,2,
982704138909357316,Mid-Century Modern Private Oasis!,26432315,Katie,,78723,30.30693207773259,-97.67644985271501,Entire home/apt,329,3,2,2024-04-09,0.25,1,160,2,
982811872812087799,Cozy East ATX Retreat + big yard,537594316,Meghan,,78723,30.296668104666487,-97.68710068656834,Entire home/apt,155,4,3,2023-12-11,0.33,1,78,3,
982827570930085679,Home away from home,528503439,Henry,,78704,30.25442,-97.76568,Entire home/apt,76,2,34,2024-06-16,3.89,6,298,34,
982941487956541006,Super Special place in Downtown ATX near S. Lamar,25505456,Resabeth,,78704,30.25496649784389,-97.7707078031252,Entire home/apt,,30,39,2024-06-01,4.55,3,85,39,
983063795887170320,Downtown 2BD 2BTH - Free Parking,465062764,Ioana Raluca,,78704,30.253956,-97.7477392,Entire home/apt,166,1,25,2024-06-04,3.55,1,127,25,
983273430103256196,"Rustic 1B 8 min to DT, Fast WiFi, Comfy Bed, Patio",90672052,Richy,,78704,30.246021679028942,-97.76483535391071,Entire home/apt,76,1,34,2024-05-22,3.85,6,258,34,
983298252349381874,Solar Powered Home with Backyard Patio & Fire Pit,230402444,Mason,,78752,30.33186,-97.69751,Entire home/apt,117,1,36,2024-06-03,4.25,2,105,36,
983312288692859737,Family-Friendly Austin House with Screened Porch!,456475914,Evolve,,78704,30.24301,-97.75362,Entire home/apt,487,2,8,2024-05-05,0.94,60,331,8,
983365469963730870,"Vibey 4br/2.5ba House w/ Pool, Trails, Sleeps 8",35877377,Charles,,78745,30.20280952864044,-97.81914687726976,Entire home/apt,235,2,8,2024-05-20,1.00,1,234,8,
983370570817366914,Life Off SoCo | Just 1 Block from South Congress!,447606169,Grand Welcome Austin And Highland Lakes,,78704,30.24971,-97.74992,Entire home/apt,101,1,17,2024-06-06,2.02,44,333,17,
983387956408595788,"Peaceful Retreat, near Airport, easy to DWTN.",537757742,Misty,,78741,30.22942,-97.74166,Entire home/apt,,2,36,2024-04-28,4.34,2,13,36,
983399180275301729,Warm Tranquility,361669669,P Lanette,,78729,30.446818339492484,-97.77671165764332,Entire home/apt,94,29,0,,,1,269,0,
983517453489192815,The Palm Room,32886130,Christopher,,78725,30.215820215364783,-97.63643952354789,Private room,43,30,2,2024-02-14,0.28,2,263,2,
983582223511952589,"Refined Retreat in SoCo- Patio, Luxe Bed, Sleeps 4",53224343,Taylor,,78704,30.251080157379484,-97.7443716757901,Entire home/apt,131,1,21,2024-04-28,2.79,21,363,21,
983770698573788844,Cozy Home in East Austin,23656381,Samuel,,78702,30.2652874,-97.7200939,Entire home/apt,,2,10,2024-05-20,1.24,1,0,10,
983854016326768093,Centrally Austin  located 1 bdrm/1 bath!,5215637,Kristina,,78728,30.449838,-97.68734940000002,Private room,75,2,2,2024-04-08,0.64,1,265,2,
984054350077244817,Stylish Condo with Pool close to Downtown & SoCo!,7027275,Brittney,,78741,30.235431143446014,-97.72835724369043,Entire home/apt,110,1,22,2024-06-09,5.00,1,12,22,
984111355194941021,BEST Location! Walk to South Congress!,478142606,Jade,,78704,30.248577441429365,-97.75083846456631,Entire home/apt,249,2,19,2024-06-09,2.18,1,345,19,
984218460168529574,"Pool, Hot Tub, BBQ + Modern Design in Hyde Park",53224343,Taylor,,78751,30.30741324785757,-97.71659341303763,Entire home/apt,470,1,16,2024-06-02,1.83,21,314,16,
984220205089268450,Dedicated bath | Full kitchen | Near ACL/DT,280957302,Istvan,,78741,30.234723812578945,-97.7322712982534,Private room,,2,1,2023-10-08,0.12,3,0,1,
984301022647109350,Centrally located 1 bedroom,80147344,Michelle,,78752,30.332118622772988,-97.6994898110644,Entire home/apt,159,1,0,,,3,269,0,
984305480925662711,Centrally located Modern Unit,80147344,Michelle,,78752,30.33373,-97.69967,Entire home/apt,169,1,2,2023-10-15,0.24,3,165,2,
984394794079424896,Lake Travis Oasis,19876911,Zach,,78734,30.380536,-97.9590096,Entire home/apt,300,2,19,2024-06-16,2.18,1,334,19,
984447653409180224,Modern South Austin Condo,19060431,Jackie,,78745,30.228939227937833,-97.80314371867607,Entire home/apt,124,2,6,2024-05-19,1.78,1,73,6,
984507401128496427,"Private Rm in Charming N. Lamar Apt for Women,T/NB",104145887,Niamh,,78758,30.354937991153548,-97.70554574581148,Private room,41,1,61,2024-05-29,6.85,1,53,61,
984625941606128546,"Bright & Airy Condo min from DT, Zilker & Soco",37408082,Alyssa,,78704,30.23245,-97.77683,Entire home/apt,141,2,2,2023-11-24,0.24,2,10,2,
984665815106065839,Luxurious Condo In The Heart Of Downtown,486122135,Jose,,78701,30.26939,-97.74836,Entire home/apt,228,1,12,2024-06-03,1.59,1,198,12,
984784375644007256,Bright Austin Home w/ Covered Patio & Gas Grill!,456475914,Evolve,,78753,30.38993974450965,-97.68121086908167,Entire home/apt,102,30,2,2024-04-30,0.27,60,168,2,
984811726175471699,"West Lake, Kitchen, Private | The Gem - Portoro",18253226,Portoro,,78746,30.269186032443162,-97.79659325256091,Entire home/apt,225,2,10,2024-06-02,1.21,61,173,10,
984811731297215315,"Pool, King Beds, Gym | The Victoria - Portoro",18253226,Portoro,,78746,30.267,-97.79728,Entire home/apt,3420,3,1,2024-05-05,0.67,61,86,1,
984850552768436847,Luxury Southeast Austin Home,178065877,Dakota,,78744,30.143749366808958,-97.71668128488822,Entire home/apt,,2,15,2024-05-11,1.76,20,0,15,
984939424767042640,The Wheels of Wonderment: Central Austin RV Oasis,41512163,Alexandre,,78735,30.235331753609362,-97.80704786947452,Entire home/apt,55,1,13,2024-04-13,1.63,6,236,13,
984975260940749487,Acre Estate with 2 King Beds and a Playzone,48199315,Julia,,78724,30.26411,-97.62057,Entire home/apt,138,21,5,2024-05-12,0.60,3,359,5,
984982326604354036,"4,000+ SF | 10 Beds | Sleeps 16 | Pool & Hot Tub",341861648,PMI Austin Metro,,78704,30.24127,-97.73838,Entire home/apt,580,1,9,2024-06-02,1.09,13,252,9,
985394307781626790,The SUITE life in foodie paradise,39245214,Austin,,78723,30.28751430517889,-97.70420057790984,Entire home/apt,121,1,71,2024-06-03,7.92,1,85,71,
985486634871340338,Single Shot Studio - Editor Room,75818053,Brandon,,78723,30.290141341599345,-97.67723797261337,Private room,65,1,5,2024-03-17,0.59,4,179,5,
985492254676663605,"Poolside Retreat | Fire Pit, Hot Tub & Sleeps 14!",447606169,Grand Welcome Austin And Highland Lakes,,78730,30.3652,-97.81467,Entire home/apt,188,1,13,2024-05-19,1.63,44,5,13,
985538929238300750,Single Shot Studio - Director's Place,75818053,Brandon,,78723,30.29159,-97.67769,Entire home/apt,340,1,0,,,4,268,0,
985615554041988764,Relax in Nature w/ Private Pool,481156143,Andrew,,78704,30.24818117415012,-97.79302718709182,Entire home/apt,310,3,6,2024-05-27,2.81,1,68,6,
985622686294102528,Brand-New Tiny Home on Greenbelt w/ Beautiful View,34537451,Maria,,78721,30.2613,-97.6799,Entire home/apt,100,2,30,2024-05-30,3.73,8,89,30,
985627969160613879,Luxury Room Austin R2,536663623,Yesid,,78753,30.397428283289543,-97.6707451590873,Private room,45,1,8,2024-04-10,1.04,1,179,8,
985795738588807563,East Downtown Modern Home,516004379,Ariel,,78702,30.26013,-97.72564,Entire home/apt,92,2,12,2024-06-01,1.40,6,83,12,
986109041371754842,Zen Retreat + Private Pool & Spa - Skyfall!,118565935,Renters Club,,78746,30.29247,-97.84111,Entire home/apt,302,1,18,2024-06-03,2.29,68,6,18,
986149509199201189,"Blueground | Downtown, pool, doorman & gym",107434423,Blueground,,78701,30.2651009,-97.7422035,Entire home/apt,231,31,0,,,121,311,0,
986160924374067263,Unique energy efficient charmer~,129559727,Cally And Sean,,78704,30.23094076449529,-97.76234947301612,Entire home/apt,120,2,5,2024-03-14,0.61,2,169,5,
986175800199328563,Lake Travis Waterfront/Austin @The Cove bnb,515357648,The Cove,,78734,30.430182228795104,-97.94378593805322,Entire home/apt,275,1,16,2024-05-19,2.33,5,131,16,
986211937776154803,Dream House | Pool | Austin,19756246,Aaron,,78702,30.27889,-97.70858,Entire home/apt,1085,1,32,2024-06-02,3.68,2,310,32,
986229448753152442,"Boutique Hotel in Austin, TX by UT & Moody Center",538410226,Vicki,,78702,30.2687234,-97.7284,Private room,407,1,1,2023-10-07,0.12,1,143,1,
986241124566632822,Cozy Moe Casita,513775047,SlumberATX,,78756,30.333496473348315,-97.7434381659,Entire home/apt,117,1,17,2024-05-28,2.00,2,174,17,
986288466830927335,Possum Peace House,400617206,Barbara,,78749,30.205198395912646,-97.83962036504487,Private room,63,30,0,,,1,365,0,
986381471058490182,"~-2 Floor 1BR 1BA Condo, close to DT free Parking",115385577,Laura,,78705,30.288247628477915,-97.74570896150665,Entire home/apt,111,2,93,2024-06-12,10.45,4,159,93,
986728180180072647,Spacious house in Zilker,5744362,Boer,,78704,30.251341531185048,-97.77713249143312,Entire home/apt,62,4,2,2023-10-22,0.24,1,36,2,
986794769437796227,Big house in Austin (15 min 2 DT) sleeps 10,4681129,Sanaz,,78748,30.1894,-97.83102,Entire home/apt,109,2,26,2024-06-03,3.16,3,231,26,
986802068335333505,2 Adjacent Homes in Austin (sleeps 22),4681129,Sanaz,,78745,30.1906656,-97.8315049,Entire home/apt,850,2,5,2024-04-21,0.87,3,231,5,
986965478331592646,Modern 4BR Retreat near Downtown and Airport,459581949,Nativ,,78744,30.17578,-97.6937,Entire home/apt,159,30,5,2024-05-30,0.63,5,362,5,
986973954337074066,35 ft long RV in NW Austin,98037527,James,,78750,30.425102754652407,-97.78522574413093,Entire home/apt,40,30,1,2023-11-01,0.13,1,194,1,
987055847809749185,Stylish Unit in Old Central Austin Neighborhood,420725,Medora,,78705,30.2952095504438,-97.74147445132287,Entire home/apt,99,3,12,2024-06-14,1.40,3,299,12,
987056219947733811,Luxury Studio located in Central Austin!,137406917,Anjali,,78701,30.27208,-97.74828,Private room,,5,0,,,4,261,0,
987343562347586766,August Weekends Discounted 20%! Great Location!,118586531,Garrett,,78702,30.26285801082512,-97.72149439187578,Entire home/apt,857,3,25,2024-06-17,3.01,2,331,25,
987734853251673807,Navy Nights & Downtown Lights,259870806,Mahshid,,78702,30.26576,-97.72864,Entire home/apt,232,1,33,2024-06-10,3.78,7,116,33,
987748687763267318,Spacious House Near East Austin * Fast WIFI *,97657929,Jesse,,78723,30.29115,-97.66947,Private room,75,2,2,2023-10-22,0.23,1,268,2,
987786132063085995,Stylish Cherrywood Guesthouse,9476121,Andrew,,78722,30.29221,-97.71609,Entire home/apt,86,2,19,2024-06-02,2.24,1,131,19,
987798819664826081,The Blue Bungalow: serene style 10 minutes to DT,4342405,Lee,,78745,30.22083565236986,-97.78490035711225,Entire home/apt,241,3,8,2024-05-14,0.97,1,143,8,
987819959359872573,North Austin Extended Stay,131102033,Shawn,,78727,30.420683439499495,-97.71098201460237,Entire home/apt,,3,0,,,1,0,0,
987847188316338445,~-Great price! 2 level 1BR Condo,115385577,Laura,,78705,30.288187833560382,-97.74510836065079,Entire home/apt,112,2,90,2024-06-13,10.23,4,255,90,
987867182060388848,"Cozy Retreat 15 min to downtown, w/Hot Tub",524181,Olivia & Adam,,78749,30.20403007923348,-97.8439809042929,Entire home/apt,300,2,3,2024-04-09,0.37,1,27,3,
987887476042338220,Downtown/UT Gem w/ King Bed,397534330,Greg,,78751,30.302519553804732,-97.73392282132735,Entire home/apt,63,1,22,2024-04-04,2.47,2,362,22,
987893764895471627,Queen Bed Room in South Austin,538772053,Michael,,78704,30.2387289,-97.78656269999999,Private room,40,1,0,,,1,268,0,
987902335194796226,Luxury Apartment with Homey Feel,97828532,Indy,,78727,30.430624877465675,-97.69648712128401,Private room,60,1,0,,,1,265,0,
987964477301753810,"Cozy 2BR near Airport Downtown ATX, Monthly Stay",533184769,Brandon,,78741,30.22723,-97.72399,Entire home/apt,,28,0,,,2,47,0,
988086190474859442,The Salon . Tiny Living . Walkability,7270902,Meshelle,,78702,30.26648269867847,-97.71905316453714,Entire home/apt,70,2,72,2024-06-14,8.18,24,334,72,
988130540340646540,Room/Shared Bath 20 Mins To Tesla,299606671,Dina,,78753,30.39295835562113,-97.64925618788956,Private room,,25,1,2024-01-04,0.18,24,365,1,
988344900844700353,Clarksville Getaway w Tesla outlet,43610085,Jenni,,78703,30.283233971486055,-97.75724820237365,Entire home/apt,99,2,19,2024-06-01,2.30,2,85,19,
988353422791210441,Spacious Boho ATX Family Home,115250255,Camilo,,78744,30.15036871454111,-97.71738823503256,Entire home/apt,441,2,24,2024-06-02,2.91,2,128,24,
988355883075918147,3BR curated charmer with cedar hot tub & library,201127651,Vacasa Texas,,78704,30.23503,-97.74986,Entire home/apt,524,2,5,2024-04-06,0.69,9,359,5,
988377271854145252,Clean and Cousy,48534695,Mohamad,,78741,30.231227216164818,-97.71906293928623,Private room,160,2,0,,,1,269,0,
988391314476844374,"Austin! Longhorn Nights, stay for F1, ACL, SXSW",205913389,Brad,,78705,30.2896847,-97.7441317,Entire home/apt,231,2,14,2024-05-12,1.60,1,328,14,
988401023155899232,Stunning South ATX Modern Home,50124784,Valeria,,78745,30.2003148,-97.83125450000001,Entire home/apt,180,30,1,2023-11-02,0.13,1,133,1,
988432124541681153,East Austin designer home walkable w/ rooftop!,91151028,Ashley,,78702,30.25757,-97.73155,Entire home/apt,664,1,5,2024-04-09,0.75,1,66,5,
988744562121604534,Eclectic Downtown Flat * Walk Everywhere!,2200456,Tressa,,78701,30.273369989602912,-97.7489691835944,Entire home/apt,225,2,12,2024-05-27,1.45,2,88,12,
988871738491424986,"Spacious 2BD/2BA 5 minutes to Highways, Domain 10",395497614,Mike,,78728,30.441166059823853,-97.67792126124279,Entire home/apt,118,2,16,2024-05-27,1.88,6,27,16,
988976751076662787,"Austin, TX, 1-Bedroom #1",537329916,Max,,78701,30.27010222545325,-97.7415732324469,Entire home/apt,292,1,1,2023-10-22,0.12,22,74,1,
988977174410262347,"Austin, TX, 1-Bedroom #2",537329916,Max,,78701,30.270131416930486,-97.74274246989432,Entire home/apt,292,1,0,,,22,74,0,
988977594431674129,"Austin, TX, 1-Bedroom #3",537329916,Max,,78701,30.268285563576804,-97.74245984899203,Entire home/apt,292,1,1,2023-11-16,0.14,22,74,1,
988978009659981845,"Austin, TX, 1-Bedroom #4",537329916,Max,,78701,30.26992,-97.74137,Entire home/apt,292,1,0,,,22,74,0,
988978442176329791,"Austin, TX, 1-Bedroom Z #2",537329916,Max,,78701,30.269810399761877,-97.74290103499887,Entire home/apt,292,1,0,,,22,60,0,
988978862618226818,"Austin, TX, 1-Bedroom Z #1",537329916,Max,,78701,30.268701393856695,-97.74088241109834,Entire home/apt,292,1,0,,,22,60,0,
988979278648010543,"Austin, TX, 2-Bedroom #1",537329916,Max,,78701,30.26833,-97.74119,Entire home/apt,329,1,0,,,22,43,0,
988979700496748063,"Austin, TX, 2-Bedroom #2",537329916,Max,,78701,30.269475956065875,-97.74290359339182,Entire home/apt,329,1,0,,,22,43,0,
988980117051447078,"Austin, TX, 2-Bedroom #3",537329916,Max,,78701,30.268503897250568,-97.74098635954391,Entire home/apt,329,1,0,,,22,43,0,
988980531391366348,"Austin, TX, 2-Bedroom #4",537329916,Max,,78701,30.26825,-97.74122,Entire home/apt,329,1,0,,,22,43,0,
988980990644717791,"Austin, TX, 2-Bedroom Z #2",537329916,Max,,78701,30.26851,-97.74111,Entire home/apt,329,1,0,,,22,6,0,
988981411608995254,"Austin, TX, 2-Bedroom Z #1",537329916,Max,,78701,30.26994,-97.74311,Entire home/apt,329,1,0,,,22,6,0,
988981833032023574,"Austin, TX, 2-Bedroom Presidential #1",537329916,Max,,78701,30.268378249842552,-97.74265000480744,Entire home/apt,549,1,0,,,22,35,0,
988982263413446418,"Austin, TX, 2-Bedroom Presidential #2",537329916,Max,,78701,30.26942,-97.74099,Entire home/apt,549,1,0,,,22,35,0,
988983562809766656,"Austin, TX, Studio Deluxe #1",537329916,Max,,78701,30.268153551723582,-97.74302611595647,Entire home/apt,239,1,0,,,22,87,0,
988983985242667073,"Austin, TX, Studio Deluxe #2",537329916,Max,,78701,30.270090776836614,-97.7417808096462,Entire home/apt,239,1,0,,,22,87,0,
988984413155702938,"Austin, TX, Studio Deluxe #3",537329916,Max,,78701,30.26839072709007,-97.74094899900005,Entire home/apt,239,1,0,,,22,87,0,
988984832964948445,"Austin, TX, Studio Deluxe #4",537329916,Max,,78701,30.26949,-97.74312,Entire home/apt,239,1,0,,,22,87,0,
988985255500231545,"Austin, TX, Studio Deluxe Z #2",537329916,Max,,78701,30.26829,-97.74122,Entire home/apt,239,1,0,,,22,75,0,
988985678159499588,"Austin, TX, Studio Deluxe Z #1",537329916,Max,,78701,30.270013217672787,-97.74105953826182,Entire home/apt,239,1,0,,,22,75,0,
988986125302681924,"Austin, TX, Studio Presidenti #1",537329916,Max,,78701,30.26974,-97.74296,Entire home/apt,353,1,0,,,22,54,0,
988986597387820893,"Austin, TX, Studio Presidenti #2",537329916,Max,,78701,30.26806,-97.74131,Entire home/apt,353,1,0,,,22,54,0,
988998073220275672,Apartment In Central Austin,440837044,Dylan,,78705,30.288836702153475,-97.75117702782154,Entire home/apt,91,1,11,2024-06-12,7.50,1,46,11,
989027352437844871,S ATX Studio by Barton & Zilker!,114023820,Rover Vacation Rentals- Hunter,,78704,30.22977054392481,-97.77761690534618,Entire home/apt,52,2,14,2024-05-31,1.61,24,99,14,
989095193829697424,Charming East Austin Bungalow,67049493,Sammy,,78702,30.2578696,-97.7007931,Entire home/apt,235,1,0,,,1,89,0,
989134279687447461,Chic 3 Bed/2 Bath - 1 Story in Holly Neighborhood,44306571,Irene,,78702,30.254606358053675,-97.72612306427708,Entire home/apt,233,3,13,2024-06-08,1.57,1,163,13,
